Vascular Architecture,Treatment Label,Iteration,Seed
Vasc4.0,pre_treatment10_tki_20,iteration_17,1
Vasc4.0,pre_treatment10_tki_20,iteration_18,1
Vasc4.0,pre_treatment10_tki_20,iteration_19,1
Vasc4.0,pre_treatment10_tki_20,iteration_20,1
Vasc4.0,pre_treatment10_tki_20,iteration_21,1
Vasc4.0,pre_treatment10_tki_20,iteration_22,1
Vasc4.0,pre_treatment10_tki_20,iteration_23,1
Vasc4.0,pre_treatment10_tki_20,iteration_24,1
Vasc4.0,pre_treatment10_tki_20,iteration_25,1
Vasc4.0,pre_treatment10_tki_20,iteration_26,1
Vasc4.0,pre_treatment10_tki_20,iteration_27,1
Vasc4.0,pre_treatment10_tki_20,iteration_28,1
Vasc4.0,pre_treatment10_tki_20,iteration_29,1
Vasc4.0,pre_treatment10_tki_20,iteration_30,1
Vasc4.0,pre_treatment10_tki_20,iteration_31,1
Vasc4.0,pre_treatment10_tki_20,iteration_32,1
Vasc4.0,pre_treatment10_tki_20,iteration_33,1
Vasc4.0,pre_treatment10_tki_20,iteration_34,1
Vasc4.0,pre_treatment10_tki_20,iteration_35,1
Vasc4.0,pre_treatment10_tki_20,iteration_36,1
Vasc4.0,pre_treatment10_tki_20,iteration_37,1
Vasc4.0,pre_treatment10_tki_20,iteration_38,1
Vasc4.0,pre_treatment10_tki_20,iteration_39,1
Vasc4.0,pre_treatment10_tki_20,iteration_40,1
Vasc4.0,pre_treatment10_tki_20,iteration_41,1
Vasc4.0,pre_treatment10_tki_20,iteration_42,1
Vasc4.0,pre_treatment10_tki_20,iteration_43,1
Vasc4.0,pre_treatment10_tki_20,iteration_44,1
Vasc4.0,pre_treatment10_tki_20,iteration_45,1
Vasc4.0,pre_treatment10_tki_20,iteration_46,1
Vasc4.0,pre_treatment10_tki_20,iteration_47,1
Vasc4.0,pre_treatment10_tki_20,iteration_48,1
Vasc4.0,pre_treatment10_tki_20,iteration_49,1
Vasc4.0,pre_treatment11_tki_19,iteration_0,1
Vasc4.0,pre_treatment11_tki_19,iteration_1,1
Vasc4.0,pre_treatment11_tki_19,iteration_2,1
Vasc4.0,pre_treatment11_tki_19,iteration_3,1
Vasc4.0,pre_treatment11_tki_19,iteration_4,1
Vasc4.0,pre_treatment11_tki_19,iteration_5,1
Vasc4.0,pre_treatment11_tki_19,iteration_6,1
Vasc4.0,pre_treatment11_tki_19,iteration_7,1
Vasc4.0,pre_treatment11_tki_19,iteration_8,1
Vasc4.0,pre_treatment11_tki_19,iteration_9,1
Vasc4.0,pre_treatment11_tki_19,iteration_10,1
Vasc4.0,pre_treatment11_tki_19,iteration_11,1
Vasc4.0,pre_treatment11_tki_19,iteration_12,1
Vasc4.0,pre_treatment11_tki_19,iteration_13,1
Vasc4.0,pre_treatment11_tki_19,iteration_14,1
Vasc4.0,pre_treatment11_tki_19,iteration_15,1
Vasc4.0,pre_treatment11_tki_19,iteration_16,1
Vasc4.0,pre_treatment11_tki_19,iteration_17,1
Vasc4.0,pre_treatment11_tki_19,iteration_18,1
Vasc4.0,pre_treatment11_tki_19,iteration_19,1
Vasc4.0,pre_treatment11_tki_19,iteration_20,1
Vasc4.0,pre_treatment11_tki_19,iteration_21,1
Vasc4.0,pre_treatment11_tki_19,iteration_22,1
Vasc4.0,pre_treatment11_tki_19,iteration_23,1
Vasc4.0,pre_treatment11_tki_19,iteration_24,1
Vasc4.0,pre_treatment11_tki_19,iteration_25,1
Vasc4.0,pre_treatment11_tki_19,iteration_26,1
Vasc4.0,pre_treatment11_tki_19,iteration_27,1
Vasc4.0,pre_treatment11_tki_19,iteration_28,1
Vasc4.0,pre_treatment11_tki_19,iteration_29,1
Vasc4.0,pre_treatment11_tki_19,iteration_30,1
Vasc4.0,pre_treatment11_tki_19,iteration_31,1
Vasc4.0,pre_treatment11_tki_19,iteration_32,1
Vasc4.0,pre_treatment11_tki_19,iteration_33,1
Vasc4.0,pre_treatment11_tki_19,iteration_34,1
Vasc4.0,pre_treatment11_tki_19,iteration_35,1
Vasc4.0,pre_treatment11_tki_19,iteration_36,1
Vasc4.0,pre_treatment11_tki_19,iteration_37,1
Vasc4.0,pre_treatment11_tki_19,iteration_38,1
Vasc4.0,pre_treatment11_tki_19,iteration_39,1
Vasc4.0,pre_treatment11_tki_19,iteration_40,1
Vasc4.0,pre_treatment11_tki_19,iteration_41,1
Vasc4.0,pre_treatment11_tki_19,iteration_42,1
Vasc4.0,pre_treatment11_tki_19,iteration_43,1
Vasc4.0,pre_treatment11_tki_19,iteration_44,1
Vasc4.0,pre_treatment11_tki_19,iteration_45,1
Vasc4.0,pre_treatment11_tki_19,iteration_46,1
Vasc4.0,pre_treatment11_tki_19,iteration_47,1
Vasc4.0,pre_treatment11_tki_19,iteration_48,1
Vasc4.0,pre_treatment11_tki_19,iteration_49,1
Vasc4.0,pre_treatment12_tki_18,iteration_0,1
Vasc4.0,pre_treatment12_tki_18,iteration_1,1
Vasc4.0,pre_treatment12_tki_18,iteration_2,1
Vasc4.0,pre_treatment12_tki_18,iteration_3,1
Vasc4.0,pre_treatment12_tki_18,iteration_4,1
Vasc4.0,pre_treatment12_tki_18,iteration_5,1
Vasc4.0,pre_treatment12_tki_18,iteration_6,1
Vasc4.0,pre_treatment12_tki_18,iteration_7,1
Vasc4.0,pre_treatment12_tki_18,iteration_8,1
Vasc4.0,pre_treatment12_tki_18,iteration_9,1
Vasc4.0,pre_treatment12_tki_18,iteration_10,1
Vasc4.0,pre_treatment12_tki_18,iteration_11,1
Vasc4.0,pre_treatment12_tki_18,iteration_12,1
Vasc4.0,pre_treatment12_tki_18,iteration_13,1
Vasc4.0,pre_treatment12_tki_18,iteration_14,1
Vasc4.0,pre_treatment12_tki_18,iteration_15,1
Vasc4.0,pre_treatment12_tki_18,iteration_16,1
Vasc4.0,pre_treatment12_tki_18,iteration_17,1
Vasc4.0,pre_treatment12_tki_18,iteration_18,1
Vasc4.0,pre_treatment12_tki_18,iteration_19,1
Vasc4.0,pre_treatment12_tki_18,iteration_20,1
Vasc4.0,pre_treatment12_tki_18,iteration_21,1
Vasc4.0,pre_treatment12_tki_18,iteration_22,1
Vasc4.0,pre_treatment12_tki_18,iteration_23,1
Vasc4.0,pre_treatment12_tki_18,iteration_24,1
Vasc4.0,pre_treatment12_tki_18,iteration_25,1
Vasc4.0,pre_treatment12_tki_18,iteration_26,1
Vasc4.0,pre_treatment12_tki_18,iteration_27,1
Vasc4.0,pre_treatment12_tki_18,iteration_28,1
Vasc4.0,pre_treatment12_tki_18,iteration_29,1
Vasc4.0,pre_treatment12_tki_18,iteration_30,1
Vasc4.0,pre_treatment12_tki_18,iteration_31,1
Vasc4.0,pre_treatment12_tki_18,iteration_32,1
Vasc4.0,pre_treatment12_tki_18,iteration_33,1
Vasc4.0,pre_treatment12_tki_18,iteration_34,1
Vasc4.0,pre_treatment12_tki_18,iteration_35,1
Vasc4.0,pre_treatment12_tki_18,iteration_36,1
Vasc4.0,pre_treatment12_tki_18,iteration_37,1
Vasc4.0,pre_treatment12_tki_18,iteration_38,1
Vasc4.0,pre_treatment12_tki_18,iteration_39,1
Vasc4.0,pre_treatment12_tki_18,iteration_40,1
Vasc4.0,pre_treatment12_tki_18,iteration_41,1
Vasc4.0,pre_treatment12_tki_18,iteration_42,1
Vasc4.0,pre_treatment12_tki_18,iteration_43,1
Vasc4.0,pre_treatment12_tki_18,iteration_44,1
Vasc4.0,pre_treatment12_tki_18,iteration_45,1
Vasc4.0,pre_treatment12_tki_18,iteration_46,1
Vasc4.0,pre_treatment12_tki_18,iteration_47,1
Vasc4.0,pre_treatment12_tki_18,iteration_48,1
Vasc4.0,pre_treatment12_tki_18,iteration_49,1
Vasc4.0,pre_treatment13_tki_17,iteration_0,1
Vasc4.0,pre_treatment13_tki_17,iteration_1,1
Vasc4.0,pre_treatment13_tki_17,iteration_2,1
Vasc4.0,pre_treatment13_tki_17,iteration_3,1
Vasc4.0,pre_treatment13_tki_17,iteration_4,1
Vasc4.0,pre_treatment13_tki_17,iteration_5,1
Vasc4.0,pre_treatment13_tki_17,iteration_6,1
Vasc4.0,pre_treatment13_tki_17,iteration_7,1
Vasc4.0,pre_treatment13_tki_17,iteration_8,1
Vasc4.0,pre_treatment13_tki_17,iteration_9,1
Vasc4.0,pre_treatment13_tki_17,iteration_10,1
Vasc4.0,pre_treatment13_tki_17,iteration_11,1
Vasc4.0,pre_treatment13_tki_17,iteration_12,1
Vasc4.0,pre_treatment13_tki_17,iteration_13,1
Vasc4.0,pre_treatment13_tki_17,iteration_14,1
Vasc4.0,pre_treatment13_tki_17,iteration_15,1
Vasc4.0,pre_treatment13_tki_17,iteration_16,1
Vasc4.0,pre_treatment13_tki_17,iteration_17,1
Vasc4.0,pre_treatment13_tki_17,iteration_18,1
Vasc4.0,pre_treatment13_tki_17,iteration_19,1
Vasc4.0,pre_treatment13_tki_17,iteration_20,1
Vasc4.0,pre_treatment13_tki_17,iteration_21,1
Vasc4.0,pre_treatment13_tki_17,iteration_22,1
Vasc4.0,pre_treatment13_tki_17,iteration_23,1
Vasc4.0,pre_treatment13_tki_17,iteration_24,1
Vasc4.0,pre_treatment13_tki_17,iteration_25,1
Vasc4.0,pre_treatment13_tki_17,iteration_26,1
Vasc4.0,pre_treatment13_tki_17,iteration_27,1
Vasc4.0,pre_treatment13_tki_17,iteration_28,1
Vasc4.0,pre_treatment13_tki_17,iteration_29,1
Vasc4.0,pre_treatment13_tki_17,iteration_30,1
Vasc4.0,pre_treatment13_tki_17,iteration_31,1
Vasc4.0,pre_treatment13_tki_17,iteration_32,1
Vasc4.0,pre_treatment13_tki_17,iteration_33,1
Vasc4.0,pre_treatment13_tki_17,iteration_34,1
Vasc4.0,pre_treatment13_tki_17,iteration_35,1
Vasc4.0,pre_treatment13_tki_17,iteration_36,1
Vasc4.0,pre_treatment13_tki_17,iteration_37,1
Vasc4.0,pre_treatment13_tki_17,iteration_38,1
Vasc4.0,pre_treatment13_tki_17,iteration_39,1
Vasc4.0,pre_treatment13_tki_17,iteration_40,1
Vasc4.0,pre_treatment13_tki_17,iteration_41,1
Vasc4.0,pre_treatment13_tki_17,iteration_42,1
Vasc4.0,pre_treatment13_tki_17,iteration_43,1
Vasc4.0,pre_treatment13_tki_17,iteration_44,1
Vasc4.0,pre_treatment13_tki_17,iteration_45,1
Vasc4.0,pre_treatment13_tki_17,iteration_46,1
Vasc4.0,pre_treatment13_tki_17,iteration_47,1
Vasc4.0,pre_treatment13_tki_17,iteration_48,1
Vasc4.0,pre_treatment13_tki_17,iteration_49,1
Vasc4.0,pre_treatment14_tki_16,iteration_0,1
Vasc4.0,pre_treatment14_tki_16,iteration_1,1
Vasc4.0,pre_treatment14_tki_16,iteration_2,1
Vasc4.0,pre_treatment14_tki_16,iteration_3,1
Vasc4.0,pre_treatment14_tki_16,iteration_4,1
Vasc4.0,pre_treatment14_tki_16,iteration_5,1
Vasc4.0,pre_treatment14_tki_16,iteration_6,1
Vasc4.0,pre_treatment14_tki_16,iteration_7,1
Vasc4.0,pre_treatment14_tki_16,iteration_8,1
Vasc4.0,pre_treatment14_tki_16,iteration_9,1
Vasc4.0,pre_treatment14_tki_16,iteration_10,1
Vasc4.0,pre_treatment14_tki_16,iteration_11,1
Vasc4.0,pre_treatment14_tki_16,iteration_12,1
Vasc4.0,pre_treatment14_tki_16,iteration_13,1
Vasc4.0,pre_treatment14_tki_16,iteration_14,1
Vasc4.0,pre_treatment14_tki_16,iteration_15,1
Vasc4.0,pre_treatment14_tki_16,iteration_16,1
Vasc4.0,pre_treatment14_tki_16,iteration_17,1
Vasc4.0,pre_treatment14_tki_16,iteration_18,1
Vasc4.0,pre_treatment14_tki_16,iteration_19,1
Vasc4.0,pre_treatment14_tki_16,iteration_20,1
Vasc4.0,pre_treatment14_tki_16,iteration_21,1
Vasc4.0,pre_treatment14_tki_16,iteration_22,1
Vasc4.0,pre_treatment14_tki_16,iteration_23,1
Vasc4.0,pre_treatment14_tki_16,iteration_24,1
Vasc4.0,pre_treatment14_tki_16,iteration_25,1
Vasc4.0,pre_treatment14_tki_16,iteration_26,1
Vasc4.0,pre_treatment14_tki_16,iteration_27,1
Vasc4.0,pre_treatment14_tki_16,iteration_28,1
Vasc4.0,pre_treatment14_tki_16,iteration_29,1
Vasc4.0,pre_treatment14_tki_16,iteration_30,1
Vasc4.0,pre_treatment14_tki_16,iteration_31,1
Vasc4.0,pre_treatment14_tki_16,iteration_32,1
Vasc4.0,pre_treatment14_tki_16,iteration_33,1
Vasc4.0,pre_treatment14_tki_16,iteration_34,1
Vasc4.0,pre_treatment14_tki_16,iteration_35,1
Vasc4.0,pre_treatment14_tki_16,iteration_36,1
Vasc4.0,pre_treatment14_tki_16,iteration_37,1
Vasc4.0,pre_treatment14_tki_16,iteration_38,1
Vasc4.0,pre_treatment14_tki_16,iteration_39,1
Vasc4.0,pre_treatment14_tki_16,iteration_40,1
Vasc4.0,pre_treatment14_tki_16,iteration_41,1
Vasc4.0,pre_treatment14_tki_16,iteration_42,1
Vasc4.0,pre_treatment14_tki_16,iteration_43,1
Vasc4.0,pre_treatment14_tki_16,iteration_44,1
Vasc4.0,pre_treatment14_tki_16,iteration_45,1
Vasc4.0,pre_treatment14_tki_16,iteration_46,1
Vasc4.0,pre_treatment14_tki_16,iteration_47,1
Vasc4.0,pre_treatment14_tki_16,iteration_48,1
Vasc4.0,pre_treatment14_tki_16,iteration_49,1
Vasc4.0,Treatment,iteration_0,"1554,"
Vasc4.0,Treatment,iteration_1,"1554,"
Vasc4.0,Treatment,iteration_2,"1554,"
Vasc4.0,Treatment,iteration_3,"1554,"
Vasc4.0,Treatment,iteration_4,"1554,"
Vasc4.0,Treatment,iteration_5,"1554,"
Vasc4.0,Treatment,iteration_6,"1554,"
Vasc4.0,Treatment,iteration_7,"1554,"
Vasc4.0,Treatment,iteration_8,"1554,"
Vasc4.0,Treatment,iteration_9,"1554,"
Vasc4.0,Treatment,iteration_10,"1554,"
Vasc4.0,Treatment,iteration_11,"1554,"
Vasc4.0,Treatment,iteration_12,"1554,"
Vasc4.0,Treatment,iteration_13,"1554,"
Vasc4.0,Treatment,iteration_14,"1554,"
Vasc4.0,Treatment,iteration_15,"1554,"
Vasc4.0,Treatment,iteration_16,"1554,"
Vasc4.0,Treatment,iteration_17,"1554,"
Vasc4.0,Treatment,iteration_18,"1554,"
Vasc4.0,Treatment,iteration_19,"1554,"
Vasc4.0,Treatment,iteration_20,"1554,"
Vasc4.0,Treatment,iteration_21,"1554,"
Vasc4.0,Treatment,iteration_22,"1554,"
Vasc4.0,Treatment,iteration_23,"1554,"
Vasc4.0,Treatment,iteration_24,"1554,"
Vasc4.0,Treatment,iteration_25,"1554,"
Vasc4.0,Treatment,iteration_26,"1554,"
Vasc4.0,Treatment,iteration_27,"1554,"
Vasc4.0,Treatment,iteration_28,"1554,"
Vasc4.0,Treatment,iteration_29,"1554,"
Vasc4.0,Treatment,iteration_30,"1554,"
Vasc4.0,Treatment,iteration_31,"1554,"
Vasc4.0,Treatment,iteration_32,"1554,"
Vasc4.0,Treatment,iteration_33,"1554,"
Vasc4.0,Treatment,iteration_34,"1554,"
Vasc4.0,Treatment,iteration_35,"1554,"
Vasc4.0,Treatment,iteration_36,"1554,"
Vasc4.0,Treatment,iteration_37,"1554,"
Vasc4.0,Treatment,iteration_38,"1554,"
Vasc4.0,Treatment,iteration_39,"1554,"
Vasc4.0,Treatment,iteration_40,"1554,"
Vasc4.0,Treatment,iteration_41,"1554,"
Vasc4.0,Treatment,iteration_42,"1554,"
Vasc4.0,Treatment,iteration_43,"1554,"
Vasc4.0,Treatment,iteration_44,"1554,"
Vasc4.0,Treatment,iteration_45,"1554,"
Vasc4.0,Treatment,iteration_46,"1554,"
Vasc4.0,Treatment,iteration_47,"1554,"
Vasc4.0,Treatment,iteration_48,"1554,"
Vasc4.0,Treatment,iteration_49,"1554,"
Vasc4.0,Treatment + anti-MIR,iteration_0,1
Vasc4.0,Treatment + anti-MIR,iteration_1,1
Vasc4.0,Treatment + anti-MIR,iteration_2,1
Vasc4.0,Treatment + anti-MIR,iteration_3,1
Vasc4.0,Treatment + anti-MIR,iteration_4,1
Vasc4.0,Treatment + anti-MIR,iteration_5,1
Vasc4.0,Treatment + anti-MIR,iteration_6,1
Vasc4.0,Treatment + anti-MIR,iteration_7,1
Vasc4.0,Treatment + anti-MIR,iteration_8,1
Vasc4.0,Treatment + anti-MIR,iteration_9,1
Vasc4.0,Treatment + anti-MIR,iteration_10,1
Vasc4.0,Treatment + anti-MIR,iteration_11,1
Vasc4.0,Treatment + anti-MIR,iteration_12,1
Vasc4.0,Treatment + anti-MIR,iteration_13,1
Vasc4.0,Treatment + anti-MIR,iteration_14,1
Vasc4.0,Treatment + anti-MIR,iteration_15,1
Vasc4.0,Treatment + anti-MIR,iteration_16,1
Vasc4.0,Treatment + anti-MIR,iteration_17,1
Vasc4.0,Treatment + anti-MIR,iteration_18,1
Vasc4.0,Treatment + anti-MIR,iteration_19,1
Vasc4.0,Treatment + anti-MIR,iteration_20,1
Vasc4.0,Treatment + anti-MIR,iteration_21,1
Vasc4.0,Treatment + anti-MIR,iteration_22,1
Vasc4.0,Treatment + anti-MIR,iteration_23,1
Vasc4.0,Treatment + anti-MIR,iteration_24,1
Vasc4.0,Treatment + anti-MIR,iteration_25,1
Vasc4.0,Treatment + anti-MIR,iteration_26,1
Vasc4.0,Treatment + anti-MIR,iteration_27,1
Vasc4.0,Treatment + anti-MIR,iteration_28,1
Vasc4.0,Treatment + anti-MIR,iteration_29,1
Vasc4.0,Treatment + anti-MIR,iteration_30,1
Vasc4.0,Treatment + anti-MIR,iteration_31,1
Vasc4.0,Treatment + anti-MIR,iteration_32,1
Vasc4.0,Treatment + anti-MIR,iteration_33,1
Vasc4.0,Treatment + anti-MIR,iteration_34,1
Vasc4.0,Treatment + anti-MIR,iteration_35,1
Vasc4.0,Treatment + anti-MIR,iteration_36,1
Vasc4.0,Treatment + anti-MIR,iteration_37,1
Vasc4.0,Treatment + anti-MIR,iteration_38,1
Vasc4.0,Treatment + anti-MIR,iteration_39,1
Vasc4.0,Treatment + anti-MIR,iteration_40,1
Vasc4.0,Treatment + anti-MIR,iteration_41,1
Vasc4.0,Treatment + anti-MIR,iteration_42,1
Vasc4.0,Treatment + anti-MIR,iteration_43,1
Vasc4.0,Treatment + anti-MIR,iteration_44,1
Vasc4.0,Treatment + anti-MIR,iteration_45,1
Vasc4.0,Treatment + anti-MIR,iteration_46,1
Vasc4.0,Treatment + anti-MIR,iteration_47,1
Vasc4.0,Treatment + anti-MIR,iteration_48,1
Vasc4.0,Treatment + anti-MIR,iteration_49,1
Vasc11.0,pre_treatment1_tki_29,iteration_0,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_1,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_2,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_3,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_4,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_5,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_6,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_7,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_8,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_9,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_10,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_11,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_12,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_13,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_14,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_15,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_16,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_17,"1659,"
Vasc11.0,pre_treatment1_tki_29,iteration_18,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_19,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_20,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_21,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_22,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_23,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_24,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_25,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_26,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_27,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_28,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_29,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_30,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_31,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_32,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_33,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_34,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_35,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_36,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_37,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_38,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_39,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_40,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_41,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_42,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_43,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_44,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_45,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_46,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_47,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_48,"1700,"
Vasc11.0,pre_treatment1_tki_29,iteration_49,"1700,"
Vasc11.0,pre_treatment2_tki_28,iteration_0,"1708,"
Vasc11.0,pre_treatment2_tki_28,iteration_1,"1708,"
Vasc11.0,pre_treatment2_tki_28,iteration_2,"1708,"
Vasc11.0,pre_treatment2_tki_28,iteration_3,"1708,"
Vasc11.0,pre_treatment2_tki_28,iteration_4,"1708,"
Vasc11.0,pre_treatment2_tki_28,iteration_5,"1708,"
Vasc11.0,pre_treatment2_tki_28,iteration_6,"1708,"
Vasc11.0,pre_treatment2_tki_28,iteration_7,"1708,"
Vasc11.0,pre_treatment2_tki_28,iteration_8,"1708,"
Vasc11.0,pre_treatment2_tki_28,iteration_9,"1708,"
Vasc11.0,pre_treatment2_tki_28,iteration_10,"1708,"
Vasc11.0,pre_treatment2_tki_28,iteration_11,"1708,"
Vasc11.0,pre_treatment2_tki_28,iteration_12,"1708,"
Vasc11.0,pre_treatment2_tki_28,iteration_13,"1708,"
Vasc11.0,pre_treatment2_tki_28,iteration_14,"1708,"
Vasc11.0,pre_treatment2_tki_28,iteration_15,"1708,"
Vasc11.0,pre_treatment2_tki_28,iteration_16,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_17,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_18,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_19,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_20,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_21,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_22,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_23,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_24,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_25,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_26,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_27,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_28,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_29,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_30,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_31,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_32,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_33,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_34,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_35,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_36,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_37,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_38,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_39,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_40,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_41,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_42,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_43,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_44,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_45,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_46,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_47,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_48,"1709,"
Vasc11.0,pre_treatment2_tki_28,iteration_49,"1709,"
Vasc11.0,pre_treatment3_tki_27,iteration_0,1
Vasc11.0,pre_treatment3_tki_27,iteration_1,1
Vasc11.0,pre_treatment3_tki_27,iteration_2,1
Vasc11.0,pre_treatment3_tki_27,iteration_3,1
Vasc11.0,pre_treatment3_tki_27,iteration_4,1
Vasc11.0,pre_treatment3_tki_27,iteration_5,1
Vasc11.0,pre_treatment3_tki_27,iteration_6,1
Vasc11.0,pre_treatment3_tki_27,iteration_7,1
Vasc11.0,pre_treatment3_tki_27,iteration_8,1
Vasc11.0,pre_treatment3_tki_27,iteration_9,1
Vasc11.0,pre_treatment3_tki_27,iteration_10,1
Vasc11.0,pre_treatment3_tki_27,iteration_11,1
Vasc11.0,pre_treatment3_tki_27,iteration_12,1
Vasc11.0,pre_treatment3_tki_27,iteration_13,1
Vasc11.0,pre_treatment3_tki_27,iteration_14,1
Vasc11.0,pre_treatment3_tki_27,iteration_15,1
Vasc11.0,pre_treatment3_tki_27,iteration_16,1
Vasc11.0,pre_treatment3_tki_27,iteration_17,1
Vasc11.0,pre_treatment3_tki_27,iteration_18,1
Vasc11.0,pre_treatment3_tki_27,iteration_19,1
Vasc11.0,pre_treatment3_tki_27,iteration_20,1
Vasc11.0,pre_treatment3_tki_27,iteration_21,1
Vasc11.0,pre_treatment3_tki_27,iteration_22,1
Vasc11.0,pre_treatment3_tki_27,iteration_23,1
Vasc11.0,pre_treatment3_tki_27,iteration_24,1
Vasc11.0,pre_treatment3_tki_27,iteration_25,1
Vasc11.0,pre_treatment3_tki_27,iteration_26,1
Vasc11.0,pre_treatment3_tki_27,iteration_27,1
Vasc11.0,pre_treatment3_tki_27,iteration_28,1
Vasc11.0,pre_treatment3_tki_27,iteration_29,1
Vasc11.0,pre_treatment3_tki_27,iteration_30,1
Vasc11.0,pre_treatment3_tki_27,iteration_31,1
Vasc11.0,pre_treatment3_tki_27,iteration_32,1
Vasc11.0,pre_treatment3_tki_27,iteration_33,1
Vasc11.0,pre_treatment3_tki_27,iteration_34,1
Vasc11.0,pre_treatment3_tki_27,iteration_35,1
Vasc11.0,pre_treatment3_tki_27,iteration_36,1
Vasc11.0,pre_treatment3_tki_27,iteration_37,1
Vasc11.0,pre_treatment3_tki_27,iteration_38,1
Vasc11.0,pre_treatment3_tki_27,iteration_39,1
Vasc11.0,pre_treatment3_tki_27,iteration_40,1
Vasc11.0,pre_treatment3_tki_27,iteration_41,1
Vasc11.0,pre_treatment3_tki_27,iteration_42,1
